ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,DI,elev,spsiteyear,doy_adult,gdd_adult
190,Aeropedellus clavatus,38,1,0,0,0,0,39,2014,B1,5.974358974,2591,B12014Aeropedellus clavatus,182,149.0961293
199,Aeropedellus clavatus,26,0,1,0,0,0,27,2014,B1,5.925925926,2591,B12014Aeropedellus clavatus,182,149.0961293
206,Aeropedellus clavatus,12,0,0,0,0,0,12,2014,B1,6,2591,B12014Aeropedellus clavatus,182,149.0961293
213,Aeropedellus clavatus,15,0,0,0,0,0,15,2014,B1,6,2591,B12014Aeropedellus clavatus,182,149.0961293
220,Aeropedellus clavatus,13,0,0,0,0,0,13,2014,B1,6,2591,B12014Aeropedellus clavatus,182,149.0961293
227,Aeropedellus clavatus,6,0,0,0,0,0,6,2014,B1,6,2591,B12014Aeropedellus clavatus,182,149.0961293
235,Aeropedellus clavatus,3,0,0,0,0,0,3,2014,B1,6,2591,B12014Aeropedellus clavatus,182,149.0961293
242,Aeropedellus clavatus,3,0,0,0,0,0,3,2014,B1,6,2591,B12014Aeropedellus clavatus,182,149.0961293
135,Aeropedellus clavatus,0,0,0,0,14,6,20,2015,B1,1.7,2591,B12015Aeropedellus clavatus,185,171.746961
142,Aeropedellus clavatus,0,0,1,5,9,2,17,2015,B1,2.294117647,2591,B12015Aeropedellus clavatus,185,171.746961
148,Aeropedellus clavatus,0,0,4,4,12,2,22,2015,B1,2.454545455,2591,B12015Aeropedellus clavatus,185,171.746961
155,Aeropedellus clavatus,0,0,10,9,8,0,27,2015,B1,3.074074074,2591,B12015Aeropedellus clavatus,185,171.746961
162,Aeropedellus clavatus,0,6,10,8,1,0,25,2015,B1,3.84,2591,B12015Aeropedellus clavatus,185,171.746961
169,Aeropedellus clavatus,3,15,12,14,4,0,48,2015,B1,3.979166667,2591,B12015Aeropedellus clavatus,185,171.746961
176,Aeropedellus clavatus,23,9,9,3,0,0,44,2015,B1,5.181818182,2591,B12015Aeropedellus clavatus,185,171.746961
183,Aeropedellus clavatus,26,7,3,0,0,0,36,2015,B1,5.638888889,2591,B12015Aeropedellus clavatus,185,171.746961
190,Aeropedellus clavatus,21,2,0,0,0,0,23,2015,B1,5.913043478,2591,B12015Aeropedellus clavatus,185,171.746961
197,Aeropedellus clavatus,23,0,0,0,0,0,23,2015,B1,6,2591,B12015Aeropedellus clavatus,185,171.746961
204,Aeropedellus clavatus,3,0,0,0,0,0,3,2015,B1,6,2591,B12015Aeropedellus clavatus,185,171.746961
212,Aeropedellus clavatus,4,0,0,0,0,0,4,2015,B1,6,2591,B12015Aeropedellus clavatus,185,171.746961
183,Chloealtis abdominalis,0,0,0,0,4,0,4,1959,B1,2,2591,B11959Chloealtis abdominalis,223,384.9916842
195,Chloealtis abdominalis,0,0,2,2,0,0,4,1959,B1,3.5,2591,B11959Chloealtis abdominalis,223,384.9916842
202,Chloealtis abdominalis,0,3,1,0,0,0,4,1959,B1,4.75,2591,B11959Chloealtis abdominalis,223,384.9916842
209,Chloealtis abdominalis,0,6,2,0,0,0,8,1959,B1,4.75,2591,B11959Chloealtis abdominalis,223,384.9916842
216,Chloealtis abdominalis,4,0,4,0,0,0,8,1959,B1,5,2591,B11959Chloealtis abdominalis,223,384.9916842
223,Chloealtis abdominalis,2,2,0,0,0,0,4,1959,B1,5.5,2591,B11959Chloealtis abdominalis,223,384.9916842
229,Chloealtis abdominalis,12,2,0,0,0,0,14,1959,B1,5.857142857,2591,B11959Chloealtis abdominalis,223,384.9916842
250,Chloealtis abdominalis,3,0,0,0,0,0,3,1959,B1,6,2591,B11959Chloealtis abdominalis,223,384.9916842
257,Chloealtis abdominalis,4,0,0,0,0,0,4,1959,B1,6,2591,B11959Chloealtis abdominalis,223,384.9916842
189,Chloealtis abdominalis,0,0,0,6,0,0,6,1960,B1,3,2591,B11960Chloealtis abdominalis,NA,NA
194,Chloealtis abdominalis,1,2,1,1,0,0,5,2006,B1,4.6,2591,B12006Chloealtis abdominalis,NA,NA
249,Chloealtis abdominalis,5,0,0,0,0,0,5,2006,B1,6,2591,B12006Chloealtis abdominalis,NA,NA
269,Chloealtis abdominalis,4,0,0,0,0,0,4,2006,B1,6,2591,B12006Chloealtis abdominalis,NA,NA
218,Chloealtis abdominalis,3,0,0,0,0,0,3,2007,B1,6,2591,B12007Chloealtis abdominalis,NA,NA
176,Chloealtis abdominalis,0,0,2,2,1,0,5,2008,B1,3.2,2591,B12008Chloealtis abdominalis,211,378.8348566
191,Chloealtis abdominalis,0,1,2,0,1,0,4,2008,B1,3.75,2591,B12008Chloealtis abdominalis,211,378.8348566
219,Chloealtis abdominalis,4,0,0,0,0,0,4,2008,B1,6,2591,B12008Chloealtis abdominalis,211,378.8348566
232,Chloealtis abdominalis,4,0,0,0,0,0,4,2008,B1,6,2591,B12008Chloealtis abdominalis,211,378.8348566
242,Chloealtis abdominalis,3,0,0,0,0,0,3,2008,B1,6,2591,B12008Chloealtis abdominalis,211,378.8348566
255,Chloealtis abdominalis,5,0,0,0,0,0,5,2008,B1,6,2591,B12008Chloealtis abdominalis,211,378.8348566
196,Chloealtis abdominalis,0,0,3,2,0,0,5,2009,B1,3.6,2591,B12009Chloealtis abdominalis,226,375.8911851
204,Chloealtis abdominalis,0,0,3,0,0,0,3,2009,B1,4,2591,B12009Chloealtis abdominalis,226,375.8911851
213,Chloealtis abdominalis,0,2,1,0,0,0,3,2009,B1,4.666666667,2591,B12009Chloealtis abdominalis,226,375.8911851
238,Chloealtis abdominalis,3,0,0,0,0,0,3,2009,B1,6,2591,B12009Chloealtis abdominalis,226,375.8911851
258,Chloealtis abdominalis,4,0,0,0,0,0,4,2009,B1,6,2591,B12009Chloealtis abdominalis,226,375.8911851
155,Chloealtis abdominalis,0,0,0,0,3,8,11,2010,B1,1.272727273,2591,B12010Chloealtis abdominalis,220,363.2307189
169,Chloealtis abdominalis,0,0,0,1,4,4,9,2010,B1,1.666666667,2591,B12010Chloealtis abdominalis,220,363.2307189
177,Chloealtis abdominalis,0,0,0,6,2,0,8,2010,B1,2.75,2591,B12010Chloealtis abdominalis,220,363.2307189
182,Chloealtis abdominalis,0,0,4,4,0,0,8,2010,B1,3.5,2591,B12010Chloealtis abdominalis,220,363.2307189
191,Chloealtis abdominalis,0,0,3,1,0,0,4,2010,B1,3.75,2591,B12010Chloealtis abdominalis,220,363.2307189
196,Chloealtis abdominalis,0,0,5,0,0,0,5,2010,B1,4,2591,B12010Chloealtis abdominalis,220,363.2307189
202,Chloealtis abdominalis,0,1,3,1,1,0,6,2010,B1,3.666666667,2591,B12010Chloealtis abdominalis,220,363.2307189
209,Chloealtis abdominalis,3,5,2,2,0,0,12,2010,B1,4.75,2591,B12010Chloealtis abdominalis,220,363.2307189
217,Chloealtis abdominalis,6,5,1,0,0,0,12,2010,B1,5.416666667,2591,B12010Chloealtis abdominalis,220,363.2307189
226,Chloealtis abdominalis,8,3,0,0,0,0,11,2010,B1,5.727272727,2591,B12010Chloealtis abdominalis,220,363.2307189
241,Chloealtis abdominalis,5,0,0,0,0,0,5,2010,B1,6,2591,B12010Chloealtis abdominalis,220,363.2307189
155,Chloealtis abdominalis,0,0,0,0,0,4,4,2011,B1,1,2591,B12011Chloealtis abdominalis,220,373.4838494
175,Chloealtis abdominalis,0,0,1,5,1,0,7,2011,B1,3,2591,B12011Chloealtis abdominalis,220,373.4838494
182,Chloealtis abdominalis,0,0,0,4,2,0,6,2011,B1,2.666666667,2591,B12011Chloealtis abdominalis,220,373.4838494
188,Chloealtis abdominalis,0,2,5,2,0,0,9,2011,B1,4,2591,B12011Chloealtis abdominalis,220,373.4838494
196,Chloealtis abdominalis,0,4,0,1,0,0,5,2011,B1,4.6,2591,B12011Chloealtis abdominalis,220,373.4838494
202,Chloealtis abdominalis,0,7,0,0,0,0,7,2011,B1,5,2591,B12011Chloealtis abdominalis,220,373.4838494
209,Chloealtis abdominalis,5,7,2,0,0,0,14,2011,B1,5.214285714,2591,B12011Chloealtis abdominalis,220,373.4838494
216,Chloealtis abdominalis,1,2,0,0,0,0,3,2011,B1,5.333333333,2591,B12011Chloealtis abdominalis,220,373.4838494
225,Chloealtis abdominalis,4,1,0,0,0,0,5,2011,B1,5.8,2591,B12011Chloealtis abdominalis,220,373.4838494
230,Chloealtis abdominalis,4,1,0,0,0,0,5,2011,B1,5.8,2591,B12011Chloealtis abdominalis,220,373.4838494
238,Chloealtis abdominalis,3,0,0,0,0,0,3,2011,B1,6,2591,B12011Chloealtis abdominalis,220,373.4838494
244,Chloealtis abdominalis,3,0,0,0,0,0,3,2011,B1,6,2591,B12011Chloealtis abdominalis,220,373.4838494
143,Chloealtis abdominalis,0,0,0,0,1,2,3,2012,B1,1.333333333,2591,B12012Chloealtis abdominalis,203,400.2291503
151,Chloealtis abdominalis,0,0,0,1,3,1,5,2012,B1,2,2591,B12012Chloealtis abdominalis,203,400.2291503
157,Chloealtis abdominalis,0,0,0,2,3,0,5,2012,B1,2.4,2591,B12012Chloealtis abdominalis,203,400.2291503
163,Chloealtis abdominalis,0,0,2,4,0,0,6,2012,B1,3.333333333,2591,B12012Chloealtis abdominalis,203,400.2291503
171,Chloealtis abdominalis,0,1,3,3,0,0,7,2012,B1,3.714285714,2591,B12012Chloealtis abdominalis,203,400.2291503
179,Chloealtis abdominalis,0,3,0,0,0,0,3,2012,B1,5,2591,B12012Chloealtis abdominalis,203,400.2291503
184,Chloealtis abdominalis,0,2,4,0,0,0,6,2012,B1,4.333333333,2591,B12012Chloealtis abdominalis,203,400.2291503
190,Chloealtis abdominalis,0,3,3,1,0,0,7,2012,B1,4.285714286,2591,B12012Chloealtis abdominalis,203,400.2291503
197,Chloealtis abdominalis,3,1,1,0,0,0,5,2012,B1,5.4,2591,B12012Chloealtis abdominalis,203,400.2291503
207,Chloealtis abdominalis,8,0,0,0,0,0,8,2012,B1,6,2591,B12012Chloealtis abdominalis,203,400.2291503
211,Chloealtis abdominalis,5,0,0,0,0,0,5,2012,B1,6,2591,B12012Chloealtis abdominalis,203,400.2291503
218,Chloealtis abdominalis,3,0,0,0,0,0,3,2012,B1,6,2591,B12012Chloealtis abdominalis,203,400.2291503
224,Chloealtis abdominalis,5,0,0,0,0,0,5,2012,B1,6,2591,B12012Chloealtis abdominalis,203,400.2291503
238,Chloealtis abdominalis,3,0,0,0,0,0,3,2012,B1,6,2591,B12012Chloealtis abdominalis,203,400.2291503
174,Chloealtis abdominalis,0,0,1,1,1,3,6,2014,B1,2,2591,B12014Chloealtis abdominalis,214,355.2376789
178,Chloealtis abdominalis,0,0,4,2,0,1,7,2014,B1,3.285714286,2591,B12014Chloealtis abdominalis,214,355.2376789
184,Chloealtis abdominalis,0,1,2,1,0,0,4,2014,B1,4,2591,B12014Chloealtis abdominalis,214,355.2376789
190,Chloealtis abdominalis,0,0,1,3,0,0,4,2014,B1,3.25,2591,B12014Chloealtis abdominalis,214,355.2376789
199,Chloealtis abdominalis,0,5,3,1,0,0,9,2014,B1,4.444444444,2591,B12014Chloealtis abdominalis,214,355.2376789
206,Chloealtis abdominalis,1,2,0,0,0,0,3,2014,B1,5.333333333,2591,B12014Chloealtis abdominalis,214,355.2376789
213,Chloealtis abdominalis,8,3,1,0,0,0,12,2014,B1,5.583333333,2591,B12014Chloealtis abdominalis,214,355.2376789
220,Chloealtis abdominalis,7,0,0,0,0,0,7,2014,B1,6,2591,B12014Chloealtis abdominalis,214,355.2376789
227,Chloealtis abdominalis,6,0,0,0,0,0,6,2014,B1,6,2591,B12014Chloealtis abdominalis,214,355.2376789
235,Chloealtis abdominalis,3,0,0,0,0,0,3,2014,B1,6,2591,B12014Chloealtis abdominalis,214,355.2376789
242,Chloealtis abdominalis,3,0,0,0,0,0,3,2014,B1,6,2591,B12014Chloealtis abdominalis,214,355.2376789
257,Chloealtis abdominalis,3,0,0,0,0,0,3,2014,B1,6,2591,B12014Chloealtis abdominalis,214,355.2376789
162,Chloealtis abdominalis,0,0,0,0,6,5,11,2015,B1,1.545454545,2591,B12015Chloealtis abdominalis,NA,NA
169,Chloealtis abdominalis,0,0,0,6,0,0,6,2015,B1,3,2591,B12015Chloealtis abdominalis,NA,NA
221,Chloealtis abdominalis,4,0,0,0,0,0,4,2015,B1,6,2591,B12015Chloealtis abdominalis,NA,NA
228,Chloealtis abdominalis,3,0,0,0,0,0,3,2015,B1,6,2591,B12015Chloealtis abdominalis,NA,NA
183,Camnula pellucida,0,0,0,0,4,0,4,1959,B1,2,2591,B11959Camnula pellucida,208,284.9916842
195,Camnula pellucida,0,8,8,2,0,0,18,1959,B1,4.333333333,2591,B11959Camnula pellucida,208,284.9916842
202,Camnula pellucida,3,7,0,0,0,0,10,1959,B1,5.3,2591,B11959Camnula pellucida,208,284.9916842
209,Camnula pellucida,22,16,2,0,0,0,40,1959,B1,5.5,2591,B11959Camnula pellucida,208,284.9916842
216,Camnula pellucida,14,2,0,0,0,0,16,1959,B1,5.875,2591,B11959Camnula pellucida,208,284.9916842
223,Camnula pellucida,32,2,0,0,0,0,34,1959,B1,5.941176471,2591,B11959Camnula pellucida,208,284.9916842
229,Camnula pellucida,24,4,0,0,0,0,28,1959,B1,5.857142857,2591,B11959Camnula pellucida,208,284.9916842
237,Camnula pellucida,19,0,0,0,0,0,19,1959,B1,6,2591,B11959Camnula pellucida,208,284.9916842
243,Camnula pellucida,11,0,0,0,0,0,11,1959,B1,6,2591,B11959Camnula pellucida,208,284.9916842
250,Camnula pellucida,44,0,0,0,0,0,44,1959,B1,6,2591,B11959Camnula pellucida,208,284.9916842
257,Camnula pellucida,5,0,0,0,0,0,5,1959,B1,6,2591,B11959Camnula pellucida,208,284.9916842
179,Camnula pellucida,0,0,0,3,1,0,4,1960,B1,2.75,2591,B11960Camnula pellucida,224,393.2442007
182,Camnula pellucida,0,0,3,0,0,0,3,1960,B1,4,2591,B11960Camnula pellucida,224,393.2442007
186,Camnula pellucida,0,0,0,1,2,0,3,1960,B1,2.333333333,2591,B11960Camnula pellucida,224,393.2442007
193,Camnula pellucida,0,1,1,1,4,0,7,1960,B1,2.857142857,2591,B11960Camnula pellucida,224,393.2442007
200,Camnula pellucida,0,4,2,3,10,0,19,1960,B1,3,2591,B11960Camnula pellucida,224,393.2442007
207,Camnula pellucida,1,2,3,1,0,0,7,1960,B1,4.428571429,2591,B11960Camnula pellucida,224,393.2442007
210,Camnula pellucida,0,1,2,1,0,0,4,1960,B1,4,2591,B11960Camnula pellucida,224,393.2442007
215,Camnula pellucida,2,4,1,0,0,0,7,1960,B1,5.142857143,2591,B11960Camnula pellucida,224,393.2442007
224,Camnula pellucida,21,10,0,0,0,0,31,1960,B1,5.677419355,2591,B11960Camnula pellucida,224,393.2442007
231,Camnula pellucida,20,1,0,0,0,0,21,1960,B1,5.952380952,2591,B11960Camnula pellucida,224,393.2442007
237,Camnula pellucida,21,0,0,0,0,0,21,1960,B1,6,2591,B11960Camnula pellucida,224,393.2442007
244,Camnula pellucida,9,0,0,0,0,0,9,1960,B1,6,2591,B11960Camnula pellucida,224,393.2442007
258,Camnula pellucida,8,0,0,0,0,0,8,1960,B1,6,2591,B11960Camnula pellucida,224,393.2442007
159,Camnula pellucida,0,0,0,0,4,0,4,2006,B1,2,2591,B12006Camnula pellucida,204,389.886087
173,Camnula pellucida,0,0,1,1,1,0,3,2006,B1,3,2591,B12006Camnula pellucida,204,389.886087
188,Camnula pellucida,1,0,1,1,1,0,4,2006,B1,3.75,2591,B12006Camnula pellucida,204,389.886087
194,Camnula pellucida,3,1,1,0,0,0,5,2006,B1,5.4,2591,B12006Camnula pellucida,204,389.886087
201,Camnula pellucida,3,0,1,0,0,0,4,2006,B1,5.5,2591,B12006Camnula pellucida,204,389.886087
208,Camnula pellucida,4,0,0,0,0,0,4,2006,B1,6,2591,B12006Camnula pellucida,204,389.886087
223,Camnula pellucida,4,0,0,0,0,0,4,2006,B1,6,2591,B12006Camnula pellucida,204,389.886087
230,Camnula pellucida,4,0,0,0,0,0,4,2006,B1,6,2591,B12006Camnula pellucida,204,389.886087
237,Camnula pellucida,3,0,0,0,0,0,3,2006,B1,6,2591,B12006Camnula pellucida,204,389.886087
249,Camnula pellucida,5,0,0,0,0,0,5,2006,B1,6,2591,B12006Camnula pellucida,204,389.886087
197,Camnula pellucida,3,1,0,0,0,0,4,2007,B1,5.75,2591,B12007Camnula pellucida,NA,NA
169,Camnula pellucida,0,0,1,4,2,0,7,2008,B1,2.857142857,2591,B12008Camnula pellucida,194,224.6494406
176,Camnula pellucida,0,0,1,2,0,0,3,2008,B1,3.333333333,2591,B12008Camnula pellucida,194,224.6494406
191,Camnula pellucida,2,3,0,0,0,0,5,2008,B1,5.4,2591,B12008Camnula pellucida,194,224.6494406
198,Camnula pellucida,5,0,0,0,0,0,5,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
207,Camnula pellucida,7,0,0,0,0,0,7,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
213,Camnula pellucida,8,0,1,0,0,0,9,2008,B1,5.777777778,2591,B12008Camnula pellucida,194,224.6494406
219,Camnula pellucida,4,0,0,0,0,0,4,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
225,Camnula pellucida,3,0,0,0,0,0,3,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
232,Camnula pellucida,8,0,0,0,0,0,8,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
242,Camnula pellucida,8,0,0,0,0,0,8,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
255,Camnula pellucida,4,0,0,0,0,0,4,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
263,Camnula pellucida,5,0,0,0,0,0,5,2008,B1,6,2591,B12008Camnula pellucida,194,224.6494406
164,Camnula pellucida,0,0,0,2,9,1,12,2009,B1,2.083333333,2591,B12009Camnula pellucida,184,159.3864478
190,Camnula pellucida,3,0,0,0,0,0,3,2009,B1,6,2591,B12009Camnula pellucida,184,159.3864478
196,Camnula pellucida,2,2,0,0,0,0,4,2009,B1,5.5,2591,B12009Camnula pellucida,184,159.3864478
213,Camnula pellucida,5,0,0,0,0,0,5,2009,B1,6,2591,B12009Camnula pellucida,184,159.3864478
220,Camnula pellucida,5,0,0,0,0,0,5,2009,B1,6,2591,B12009Camnula pellucida,184,159.3864478
228,Camnula pellucida,7,0,0,0,0,0,7,2009,B1,6,2591,B12009Camnula pellucida,184,159.3864478
238,Camnula pellucida,11,0,0,0,0,0,11,2009,B1,6,2591,B12009Camnula pellucida,184,159.3864478
258,Camnula pellucida,3,0,0,0,0,0,3,2009,B1,6,2591,B12009Camnula pellucida,184,159.3864478
150,Camnula pellucida,0,0,0,0,1,8,9,2010,B1,1.111111111,2591,B12010Camnula pellucida,215,321.226267
155,Camnula pellucida,0,0,0,0,8,25,33,2010,B1,1.242424242,2591,B12010Camnula pellucida,215,321.226267
161,Camnula pellucida,0,0,0,4,21,18,43,2010,B1,1.674418605,2591,B12010Camnula pellucida,215,321.226267
169,Camnula pellucida,0,0,4,11,7,9,31,2010,B1,2.322580645,2591,B12010Camnula pellucida,215,321.226267
177,Camnula pellucida,0,0,4,13,17,10,44,2010,B1,2.25,2591,B12010Camnula pellucida,215,321.226267
182,Camnula pellucida,0,1,2,8,4,0,15,2010,B1,3,2591,B12010Camnula pellucida,215,321.226267
191,Camnula pellucida,0,2,6,11,4,2,25,2010,B1,3.08,2591,B12010Camnula pellucida,215,321.226267
196,Camnula pellucida,0,5,14,3,0,0,22,2010,B1,4.090909091,2591,B12010Camnula pellucida,215,321.226267
202,Camnula pellucida,9,8,13,1,0,0,31,2010,B1,4.806451613,2591,B12010Camnula pellucida,215,321.226267
209,Camnula pellucida,18,7,4,0,0,0,29,2010,B1,5.482758621,2591,B12010Camnula pellucida,215,321.226267
217,Camnula pellucida,26,3,2,0,0,0,31,2010,B1,5.774193548,2591,B12010Camnula pellucida,215,321.226267
226,Camnula pellucida,40,3,0,0,0,0,43,2010,B1,5.930232558,2591,B12010Camnula pellucida,215,321.226267
241,Camnula pellucida,29,0,0,0,0,0,29,2010,B1,6,2591,B12010Camnula pellucida,215,321.226267
147,Camnula pellucida,0,0,0,0,1,20,21,2011,B1,1.047619048,2591,B12011Camnula pellucida,202,246.3918192
161,Camnula pellucida,0,0,0,0,2,30,32,2011,B1,1.0625,2591,B12011Camnula pellucida,202,246.3918192
168,Camnula pellucida,0,0,0,1,5,16,22,2011,B1,1.318181818,2591,B12011Camnula pellucida,202,246.3918192
175,Camnula pellucida,0,0,0,5,9,3,17,2011,B1,2.117647059,2591,B12011Camnula pellucida,202,246.3918192
182,Camnula pellucida,0,0,15,10,7,4,36,2011,B1,3,2591,B12011Camnula pellucida,202,246.3918192
188,Camnula pellucida,0,6,13,8,3,0,30,2011,B1,3.733333333,2591,B12011Camnula pellucida,202,246.3918192
196,Camnula pellucida,10,5,5,0,0,0,20,2011,B1,5.25,2591,B12011Camnula pellucida,202,246.3918192
202,Camnula pellucida,12,0,0,0,0,0,12,2011,B1,6,2591,B12011Camnula pellucida,202,246.3918192
209,Camnula pellucida,22,8,0,0,0,0,30,2011,B1,5.733333333,2591,B12011Camnula pellucida,202,246.3918192
216,Camnula pellucida,27,2,0,0,0,0,29,2011,B1,5.931034483,2591,B12011Camnula pellucida,202,246.3918192
225,Camnula pellucida,56,1,0,0,0,0,57,2011,B1,5.98245614,2591,B12011Camnula pellucida,202,246.3918192
230,Camnula pellucida,12,14,2,0,0,0,28,2011,B1,5.357142857,2591,B12011Camnula pellucida,202,246.3918192
238,Camnula pellucida,10,0,0,0,0,0,10,2011,B1,6,2591,B12011Camnula pellucida,202,246.3918192
244,Camnula pellucida,13,0,0,0,0,0,13,2011,B1,6,2591,B12011Camnula pellucida,202,246.3918192
136,Camnula pellucida,0,0,0,0,7,10,17,2012,B1,1.411764706,2591,B12012Camnula pellucida,196,371.0096268
143,Camnula pellucida,0,0,2,4,15,4,25,2012,B1,2.16,2591,B12012Camnula pellucida,196,371.0096268
151,Camnula pellucida,0,0,2,15,11,4,32,2012,B1,2.46875,2591,B12012Camnula pellucida,196,371.0096268
157,Camnula pellucida,0,0,15,10,10,3,38,2012,B1,2.973684211,2591,B12012Camnula pellucida,196,371.0096268
163,Camnula pellucida,0,9,11,4,6,2,32,2012,B1,3.59375,2591,B12012Camnula pellucida,196,371.0096268
171,Camnula pellucida,15,10,4,3,2,0,34,2012,B1,4.970588235,2591,B12012Camnula pellucida,196,371.0096268
179,Camnula pellucida,11,7,1,4,0,0,23,2012,B1,5.086956522,2591,B12012Camnula pellucida,196,371.0096268
184,Camnula pellucida,19,10,6,1,0,0,36,2012,B1,5.305555556,2591,B12012Camnula pellucida,196,371.0096268
190,Camnula pellucida,31,13,12,0,0,0,56,2012,B1,5.339285714,2591,B12012Camnula pellucida,196,371.0096268
197,Camnula pellucida,33,8,3,1,0,0,45,2012,B1,5.622222222,2591,B12012Camnula pellucida,196,371.0096268
207,Camnula pellucida,46,20,3,0,0,0,69,2012,B1,5.623188406,2591,B12012Camnula pellucida,196,371.0096268
211,Camnula pellucida,49,9,3,2,0,0,63,2012,B1,5.666666667,2591,B12012Camnula pellucida,196,371.0096268
218,Camnula pellucida,43,0,0,0,0,0,43,2012,B1,6,2591,B12012Camnula pellucida,196,371.0096268
224,Camnula pellucida,36,0,0,0,0,0,36,2012,B1,6,2591,B12012Camnula pellucida,196,371.0096268
231,Camnula pellucida,18,0,0,0,0,0,18,2012,B1,6,2591,B12012Camnula pellucida,196,371.0096268
238,Camnula pellucida,24,0,0,0,0,0,24,2012,B1,6,2591,B12012Camnula pellucida,196,371.0096268
247,Camnula pellucida,5,0,0,0,0,0,5,2012,B1,6,2591,B12012Camnula pellucida,196,371.0096268
254,Camnula pellucida,6,0,0,0,0,0,6,2012,B1,6,2591,B12012Camnula pellucida,196,371.0096268
157,Camnula pellucida,0,0,0,0,1,5,6,2014,B1,1.166666667,2591,B12014Camnula pellucida,207,316.9796662
165,Camnula pellucida,0,0,0,4,3,7,14,2014,B1,1.785714286,2591,B12014Camnula pellucida,207,316.9796662
174,Camnula pellucida,0,2,1,6,9,2,20,2014,B1,2.6,2591,B12014Camnula pellucida,207,316.9796662
178,Camnula pellucida,0,0,3,8,11,2,24,2014,B1,2.5,2591,B12014Camnula pellucida,207,316.9796662
184,Camnula pellucida,0,1,3,5,1,0,10,2014,B1,3.4,2591,B12014Camnula pellucida,207,316.9796662
190,Camnula pellucida,0,2,9,1,0,0,12,2014,B1,4.083333333,2591,B12014Camnula pellucida,207,316.9796662
199,Camnula pellucida,9,4,9,0,0,0,22,2014,B1,5,2591,B12014Camnula pellucida,207,316.9796662
206,Camnula pellucida,21,5,1,0,0,0,27,2014,B1,5.740740741,2591,B12014Camnula pellucida,207,316.9796662
213,Camnula pellucida,35,3,0,0,0,0,38,2014,B1,5.921052632,2591,B12014Camnula pellucida,207,316.9796662
220,Camnula pellucida,36,6,3,0,0,0,45,2014,B1,5.733333333,2591,B12014Camnula pellucida,207,316.9796662
227,Camnula pellucida,35,3,0,0,0,0,38,2014,B1,5.921052632,2591,B12014Camnula pellucida,207,316.9796662
235,Camnula pellucida,26,1,0,0,0,0,27,2014,B1,5.962962963,2591,B12014Camnula pellucida,207,316.9796662
242,Camnula pellucida,18,0,0,0,0,0,18,2014,B1,6,2591,B12014Camnula pellucida,207,316.9796662
257,Camnula pellucida,19,0,0,0,0,0,19,2014,B1,6,2591,B12014Camnula pellucida,207,316.9796662
271,Camnula pellucida,5,0,0,0,0,0,5,2014,B1,6,2591,B12014Camnula pellucida,207,316.9796662
162,Camnula pellucida,0,0,1,0,8,10,19,2015,B1,1.578947368,2591,B12015Camnula pellucida,217,321.2642585
169,Camnula pellucida,0,0,3,10,32,39,84,2015,B1,1.726190476,2591,B12015Camnula pellucida,217,321.2642585
176,Camnula pellucida,0,0,6,14,17,18,55,2015,B1,2.145454545,2591,B12015Camnula pellucida,217,321.2642585
183,Camnula pellucida,0,3,13,26,11,5,58,2015,B1,2.965517241,2591,B12015Camnula pellucida,217,321.2642585
190,Camnula pellucida,0,9,19,21,3,5,57,2015,B1,3.421052632,2591,B12015Camnula pellucida,217,321.2642585
197,Camnula pellucida,2,6,8,9,1,0,26,2015,B1,3.961538462,2591,B12015Camnula pellucida,217,321.2642585
